2,395,0
40,395,0
2,396,0
40,396,0
2,397,0
38,397,0
2,398,0
36,398,0
2,399,0
36,399,0
2,400,0
36,400,0
2,401,0
36,401,0
2,402,0
32,402,0
2,403,0
32,403,0
2,404,0
32,404,0
2,405,0
30,405,0
2,406,0
30,406,0
2,407,0
30,407,0
2,408,0
30,408,0
2,409,0
30,409,0
2,410,0
30,410,0
2,411,0
30,411,0
2,412,0
30,412,0
2,413,0
30,413,0
2,414,0
30,414,0
2,415,0
30,415,0
2,416,0
28,416,0
2,417,0
28,417,0
2,418,0
26,418,0
2,419,0
26,419,0
2,420,0
26,420,0
2,421,0
26,421,0
2,422,0
26,422,0
2,423,0
26,423,0
2,424,0
26,424,0
2,425,0
26,425,0
2,426,0
26,426,0
2,427,0
26,427,0
2,428,0
26,428,0
2,429,0
26,429,0
2,430,0
26,430,0
2,431,0
26,431,0
2,432,0
26,432,0
2,433,0
26,433,0
2,434,0
26,434,0
2,435,0
26,435,0
2,436,0
26,436,0
2,437,0
26,437,0
2,438,0
26,438,0
2,439,0
26,439,0
2,440,0
26,440,0
2,441,0
26,441,0
2,442,0
26,442,0
2,443,0
26,443,0
2,444,0
26,444,0
2,445,0
26,445,0
2,446,0
26,446,0
2,447,0
26,447,0
2,448,0
26,448,0
2,449,0
26,449,0
2,450,0
26,450,0
2,451,0
26,451,0
2,452,0
26,452,0
2,453,0
26,453,0
2,454,0
24,454,0
2,455,0
24,455,0
2,456,0
24,456,0
2,457,0
24,457,0
2,458,0
24,458,0
2,459,0
24,459,0
2,460,0
24,460,0
2,461,0
24,461,0
2,462,0
22,462,0
2,463,0
22,463,0
2,464,0
22,464,0
2,465,0
22,465,0
2,466,0
22,466,0
2,467,0
22,467,0
2,468,0
22,468,0
2,469,0
22,469,0
2,470,0
22,470,0
2,471,0
22,471,0
2,472,0
22,472,0
2,473,0
22,473,0
2,474,0
22,474,0
2,475,0
20,475,0
2,476,0
20,476,0
2,477,0
20,477,0
2,478,0
20,478,0
2,479,0
20,479,0
2,480,0
20,480,0
2,481,0
20,481,0
2,482,0
20,482,0
2,483,0
20,483,0
2,484,0
20,484,0
2,485,0
20,485,0
2,486,0
20,486,0
2,487,0
20,487,0
2,488,0
20,488,0
2,489,0
18,489,0
2,490,0
18,490,0
2,491,0
18,491,0
2,492,0
18,492,0
2,493,0
18,493,0
2,494,0
18,494,0
2,495,0
18,495,0
2,496,0
18,496,0
2,497,0
18,497,0
2,498,0
18,498,0
2,499,0
18,499,0
2,500,0
16,500,0
2,501,0
16,501,0
2,502,0
16,502,0
2,503,0
16,503,0
2,504,0
16,504,0
2,505,0
16,505,0
2,506,0
16,506,0
2,507,0
16,507,0
2,508,0
16,508,0
2,509,0
16,509,0
2,510,0
16,510,0
2,511,0
16,511,0
2,512,0
16,512,0
2,513,0
16,513,0
2,514,0
16,514,0
2,515,0
16,515,0
2,516,0
16,516,0
2,517,0
16,517,0
2,518,0
12,518,0
2,519,0
12,519,0
2,520,0
12,520,0
2,521,0
12,521,0
2,522,0
12,522,0
2,523,0
12,523,0
2,524,0
12,524,0
2,525,0
12,525,0
2,526,0
12,526,0
2,527,0
12,527,0
2,528,0
12,528,0
2,529,0
12,529,0
2,530,0
12,530,0
2,531,0
12,531,0
2,532,0
12,532,0
2,533,0
12,533,0
2,534,0
12,534,0
2,535,0
12,535,0
2,536,0
12,536,0
2,537,0
12,537,0
2,538,0
12,538,0
2,539,0
12,539,0
2,540,0
12,540,0
2,541,0
12,541,0
2,542,0
12,542,0
2,543,0
12,543,0
2,544,0
12,544,0
2,545,0
12,545,0
2,546,0
12,546,0
2,547,0
12,547,0
2,548,0
12,548,0
2,549,0
12,549,0
2,550,0
12,550,0
2,551,0
12,551,0
2,552,0
12,552,0
2,553,0
12,553,0
2,554,0
12,554,0
2,555,0
12,555,0
2,556,0
12,556,0
2,557,0
12,557,0
2,558,0
12,558,0
2,559,0
12,559,0
2,560,0
12,560,0
2,561,0
12,561,0
2,562,0
12,562,0
2,563,0
12,563,0
2,564,0
12,564,0
2,565,0
12,565,0
2,566,0
12,566,0
2,567,0
12,567,0
2,568,0
12,568,0
2,569,0
12,569,0
2,570,0
12,570,0
2,571,0
12,571,0
2,572,0
12,572,0
2,573,0
12,573,0
2,574,0
12,574,0
2,575,0
12,575,0
2,576,0
12,576,0
2,577,0
12,577,0
2,578,0
12,578,0
2,579,0
12,579,0
2,580,0
12,580,0
2,581,0
12,581,0
2,582,0
12,582,0
2,583,0
12,583,0
2,584,0
12,584,0
2,585,0
12,585,0
2,586,0
12,586,0
2,587,0
12,587,0
2,588,0
12,588,0
2,589,0
12,589,0
2,590,0
10,590,0
2,591,0
10,591,0
2,592,0
10,592,0
2,593,0
10,593,0
2,594,0
10,594,0
2,595,0
10,595,0
2,596,0
10,596,0
2,597,0
10,597,0
2,598,0
10,598,0
2,599,0
10,599,0
2,600,0
10,600,0
2,601,0
10,601,0
2,602,0
10,602,0
2,603,0
10,603,0
2,604,0
10,604,0
2,605,0
10,605,0
2,606,0
10,606,0
2,607,0
10,607,0
2,608,0
10,608,0
2,609,0
10,609,0
2,610,0
10,610,0
2,611,0
10,611,0
2,612,0
10,612,0
2,613,0
10,613,0
2,614,0
10,614,0
2,615,0
10,615,0
2,616,0
10,616,0
2,617,0
10,617,0
2,618,0
10,618,0
2,619,0
10,619,0
2,620,0
10,620,0
2,621,0
10,621,0
2,622,0
10,622,0
2,623,0
10,623,0
2,624,0
10,624,0
2,625,0
10,625,0
2,626,0
10,626,0
2,627,0
10,627,0
2,628,0
10,628,0
2,629,0
10,629,0
2,630,0
10,630,0
2,631,0
10,631,0
2,632,0
10,632,0
2,633,0
10,633,0
2,634,0
10,634,0
2,635,0
10,635,0
2,636,0
10,636,0
2,637,0
10,637,0
2,638,0
10,638,0
2,639,0
10,639,0
2,640,0
10,640,0
2,641,0
10,641,0
2,642,0
10,642,0
2,643,0
10,643,0
2,644,0
10,644,0
2,645,0
10,645,0
2,646,0
10,646,0
2,647,0
10,647,0
2,648,0
10,648,0
2,649,0
10,649,0
2,650,0
10,650,0
2,651,0
10,651,0
2,652,0
10,652,0
2,653,0
10,653,0
2,654,0
8,654,0
2,655,0
8,655,0
2,656,0
8,656,0
2,657,0
8,657,0
2,658,0
8,658,0
2,659,0
8,659,0
2,660,0
8,660,0
2,661,0
8,661,0
2,662,0
8,662,0
2,663,0
8,663,0
2,664,0
8,664,0
2,665,0
8,665,0
2,666,0
8,666,0
2,667,0
8,667,0
2,668,0
8,668,0
2,669,0
8,669,0
2,670,0
8,670,0
2,671,0
6,671,0
2,672,0
6,672,0
2,673,0
6,673,0
2,674,0
6,674,0
2,675,0
4,675,0
2,676,0
4,676,0
2,677,0
4,677,0
2,678,0
4,678,0
2,679,0
4,679,0
2,680,0
4,680,0
2,681,0
4,681,0
2,682,0
4,682,0
2,683,0
4,683,0
2,684,0
4,684,0
2,685,0
4,685,0
2,686,0
4,686,0
2,687,0
4,687,0
2,688,0
4,688,0
2,689,0
4,689,0
2,690,0
4,690,0
2,691,0
4,691,0
2,692,0
4,692,0
2,693,0
4,693,0
2,694,0
4,694,0
2,695,0
4,695,0
2,696,0
4,696,0
2,697,0
4,697,0
2,698,0
4,698,0
2,699,0
4,699,0
2,700,0
4,700,0
2,701,0
4,701,0
2,702,0
4,702,0
2,703,0
4,703,0
2,704,0
4,704,0
2,705,0
4,705,0
2,706,0
4,706,0
2,707,0
4,707,0
2,708,0
4,708,0
2,709,0
4,709,0
2,710,0
4,710,0
2,711,0
4,711,0
2,712,0
4,712,0
2,713,0
4,713,0
2,714,0
4,714,0
2,715,0
4,715,0
2,716,0
4,716,0
2,717,0
4,717,0
2,718,0
4,718,0
2,719,0
4,719,0
2,720,0
4,720,0
2,721,0
4,721,0
2,722,0
4,722,0
2,723,0
4,723,0
2,724,0
4,724,0
2,725,0
4,725,0
2,726,0
4,726,0
2,727,0
4,727,0
2,728,0
4,728,0
2,729,0
4,729,0
2,730,0
4,730,0
2,731,0
4,731,0
2,732,0
4,732,0
2,733,0
4,733,0
2,734,0
4,734,0
2,735,0
4,735,0
2,736,0
4,736,0
2,737,0
4,737,0
2,738,0
4,738,0
2,739,0
4,739,0
2,740,0
4,740,0
2,741,0
4,741,0
2,742,0
4,742,0
2,743,0
4,743,0
2,744,0
4,744,0
2,745,0
4,745,0
2,746,0
4,746,0
2,747,0
2,747,0
2,748,0
2,748,0
2,749,0
2,749,0
2,750,0
2,750,0
2,751,0
2,751,0
2,752,0
2,752,0
2,753,0
2,753,0
2,754,0
2,754,0
2,755,0
2,755,0
2,756,0
2,756,0
2,757,0
2,757,0
2,758,0
2,758,0
2,759,0
2,759,0
2,760,0
2,760,0
2,761,0
2,761,0
2,762,0
2,762,0
2,763,0
2,763,0
2,764,0
2,764,0
2,765,0
2,765,0
2,766,0
2,766,0
2,767,0
2,767,0
2,768,0
2,768,0
2,769,0
2,769,0
2,770,0
2,770,0
2,771,0
2,771,0
2,772,0
2,772,0
2,773,0
2,773,0
2,774,0
2,774,0
2,775,0
2,775,0
2,776,0
2,776,0
2,777,0
2,777,0
2,778,0
2,778,0
2,779,0
2,779,0
2,780,0
2,780,0
2,781,0
2,781,0
2,782,0
2,782,0
2,783,0
2,783,0
2,784,0
2,784,0
2,785,0
2,785,0
2,786,0
2,786,0
2,787,0
2,787,0
2,788,0
2,788,0
2,789,0
2,789,0
2,790,0
2,790,0
2,791,0
2,791,0
2,792,0
2,792,0
2,793,0
2,793,0
2,794,0
2,794,0
2,795,0
2,795,0
2,796,0
2,796,0
2,797,0
2,797,0
2,798,0
2,798,0
2,799,0
2,799,0
2,800,0
2,800,0
2,801,0
2,801,0
2,802,0
2,802,0
2,803,0
2,803,0
2,804,0
2,804,0
2,805,0
2,805,0
2,806,0
2,806,0
2,807,0
2,807,0
2,808,0
2,808,0
2,809,0
2,809,0
2,810,0
2,810,0
2,811,0
2,811,0
2,812,0
2,812,0
2,813,0
2,813,0
2,814,0
2,814,0
2,815,0
2,815,0
2,816,0
2,816,0
2,817,0
2,817,0
2,818,0
2,818,0
2,819,0
2,819,0
2,820,0
2,820,0
2,821,0
2,821,0
2,822,0
2,822,0
2,823,0
2,823,0
2,824,0
2,824,0
2,825,0
2,825,0
2,826,0
2,826,0
2,827,0
2,827,0
2,828,0
2,828,0
2,829,0
2,829,0
2,830,0
2,830,0
2,831,0
2,831,0
2,832,0
2,832,0
2,833,0
2,833,0
2,834,0
2,834,0
2,835,0
2,835,0
2,836,0
2,836,0
2,837,0
2,837,0
2,838,0
2,838,0
2,839,0
2,839,0
2,840,0
2,840,0
2,841,0
2,841,0
2,842,0
2,842,0
2,843,0
2,843,0
2,844,0
2,844,0
2,845,0
2,845,0
2,846,0
2,846,0
2,847,0
2,847,0
2,848,0
2,848,0
2,849,0
2,849,0
2,850,0
2,850,0
2,851,0
2,851,0
2,852,0
2,852,0
2,853,0
2,853,0
2,854,0
2,854,0
2,855,0
2,855,0
2,856,0
2,856,0
2,857,0
2,857,0
2,858,0
2,858,0
2,859,0
2,859,0
2,860,0
2,860,0
2,861,0
2,861,0
2,862,0
2,862,0
2,863,0
2,863,0
2,864,0
2,864,0
2,865,0
2,865,0
2,866,0
2,866,0
2,867,0
2,867,0
2,868,0
2,868,0
2,869,0
2,869,0
2,870,0
2,870,0
2,871,0
2,871,0
2,872,0
2,872,0
2,873,0
2,873,0
2,874,0
2,874,0
2,875,0
2,875,0
2,876,0
2,876,0
2,877,0
2,877,0
2,878,0
2,878,0
2,879,0
2,879,0
2,880,0
2,880,0
2,881,0
2,881,0
2,882,0
2,882,0
2,883,0
2,883,0
2,884,0
2,884,0
2,885,0
2,885,0
2,886,0
2,886,0
2,887,0
2,887,0
2,888,0
2,888,0
2,889,0
2,889,0
2,890,0
2,890,0
2,891,0
2,891,0
2,892,0
2,892,0
2,893,0
2,893,0
2,894,0
2,894,0
2,895,0
2,895,0
2,896,0
2,896,0
2,897,0
2,897,0
2,898,0
2,898,0
2,899,0
2,899,0
2,900,0
2,900,0
2,901,0
2,901,0
2,902,0
2,902,0
2,903,0
2,903,0
2,904,0
2,904,0
2,905,0
2,905,0
2,906,0
2,906,0
2,907,0
2,907,0
2,908,0
2,908,0
2,909,0
2,909,0
2,910,0
2,910,0
2,911,0
2,911,0
2,912,0
2,912,0
2,913,0
2,913,0
2,914,0
2,914,0
2,915,0
2,915,0
2,916,0
2,916,0
2,917,0
2,917,0
2,918,0
2,918,0
2,919,0
2,919,0
2,920,0
2,920,0
2,921,0
2,921,0
2,922,0
2,922,0
2,923,0
2,923,0
2,924,0
2,924,0
2,925,0
2,925,0
2,926,0
2,926,0
2,927,0
2,927,0
2,928,0
2,928,0
2,929,0
2,929,0
2,930,0
2,930,0
2,931,0
2,931,0
2,932,0
2,932,0
2,933,0
2,933,0
2,934,0
2,934,0
2,935,0
2,935,0
2,936,0
2,936,0
2,937,0
2,937,0
2,938,0
2,938,0
2,939,0
2,939,0
2,940,0
2,940,0
2,941,0
2,941,0
2,942,0
2,942,0
2,943,0
2,943,0
2,944,0
2,944,0
2,945,0
2,945,0
2,946,0
2,946,0
2,947,0
2,947,0
2,948,0
2,948,0
2,949,0
2,949,0
2,950,0
2,950,0
2,951,0
2,951,0
2,952,0
2,952,0
2,953,0
2,953,0
2,954,0
2,954,0
2,955,0
2,955,0
2,956,0
2,956,0
2,957,0
2,957,0
2,958,0
2,958,0
2,959,0
2,959,0
2,960,0
2,960,0
2,961,0
2,961,0
2,962,0
2,962,0
2,963,0
2,963,0
2,964,0
2,964,0
2,965,0
2,965,0
2,966,0
2,966,0
2,967,0
2,967,0
2,968,0
2,968,0
2,969,0
2,969,0
2,970,0
2,970,0
2,971,0
2,971,0
2,972,0
2,972,0
2,973,0
2,973,0
2,974,0
2,974,0
2,975,0
2,975,0
2,976,0
2,976,0
2,977,0
2,977,0
2,978,0
2,978,0
2,979,0
2,979,0
2,980,0
2,980,0
2,981,0
2,981,0
2,982,0
2,982,0
2,983,0
2,983,0
2,984,0
2,984,0
2,985,0
2,985,0
2,986,0
2,986,0
2,987,0
2,987,0
2,988,0
2,988,0
2,989,0
2,989,0
2,990,0
2,990,0
2,991,0
2,991,0
2,992,0
2,992,0
2,993,0
2,993,0
2,994,0
2,994,0
2,995,0
2,995,0
2,996,0
2,996,0
2,997,0
2,997,0
2,998,0
2,998,0
2,999,0
2,999,0
2,1000,0
2,1000,0
2,1001,0
2,1001,0
2,1002,0
2,1002,0
2,1003,0
2,1003,0
2,1004,0
2,1004,0
2,1005,0
2,1005,0
2,1006,0
2,1006,0
2,1007,0
2,1007,0
2,1008,0
2,1008,0
2,1009,0
2,1009,0
2,1010,0
2,1010,0
2,1011,0
2,1011,0
2,1012,0
2,1012,0
2,1013,0
2,1013,0
2,1014,0
2,1014,0
2,1015,0
2,1015,0
2,1016,0
2,1016,0
2,1017,0
2,1017,0
2,1018,0
2,1018,0
2,1019,0
2,1019,0
2,1020,0
2,1020,0
2,1021,0
2,1021,0
2,1022,0
2,1022,0
2,1023,0
2,1023,0
2,1024,0
2,1024,0
2,1025,0
2,1025,0
2,1026,0
2,1026,0
2,1027,0
2,1027,0
2,1028,0
2,1028,0
2,1029,0
2,1029,0
2,1030,0
2,1030,0
2,1031,0
2,1031,0
2,1032,0
2,1032,0
2,1033,0
2,1033,0
2,1034,0
2,1034,0
2,1035,0
2,1035,0
2,1036,0
2,1036,0
2,1037,0
2,1037,0
2,1038,0
2,1038,0
2,1039,0
2,1039,0
2,1040,0
2,1040,0
2,1041,0
2,1041,0
2,1042,0
2,1042,0
2,1043,0
2,1043,0
2,1044,0
2,1044,0
2,1045,0
2,1045,0
2,1046,0
2,1046,0
2,1047,0
2,1047,0
2,1048,0
2,1048,0
2,1049,0
2,1049,0
2,1050,0
2,1050,0
2,1051,0
2,1051,0
2,1052,0
2,1052,0
2,1053,0
2,1053,0
2,1054,0
2,1054,0
2,1055,0
2,1055,0
2,1056,0
2,1056,0
2,1057,0
2,1057,0
2,1058,0
2,1058,0
2,1059,0
2,1059,0
2,1060,0
2,1060,0
2,1061,0
2,1061,0
2,1062,0
2,1062,0
2,1063,0
2,1063,0
2,1064,0
2,1064,0
2,1065,0
2,1065,0
2,1066,0
2,1066,0
2,1067,0
2,1067,0
2,1068,0
2,1068,0
2,1069,0
2,1069,0
2,1070,0
2,1070,0
2,1071,0
2,1071,0
2,1072,0
2,1072,0
2,1073,0
2,1073,0
2,1074,0
2,1074,0
2,1075,0
2,1075,0
2,1076,0
2,1076,0
2,1077,0
2,1077,0
2,1078,0
2,1078,0
2,1079,0
2,1079,0
2,1080,0
2,1080,0
2,1081,0
2,1081,0
2,1082,0
2,1082,0
2,1083,0
2,1083,0
2,1084,0
2,1084,0
2,1085,0
2,1085,0
2,1086,0
2,1086,0
2,1087,0
2,1087,0
2,1088,0
2,1088,0
